Player ID,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Player Link
0e6bc38c,421,Eric Maxim Choupo-Moting,cm CMR,FW,de Bayern Munich,33,1989,7,5,435,4.8,4,0,4,4,0,0,0,0,2.6,2.6,0.3,2.9,5,11,31,0.83,0.00,0.83,0.83,0.83,0.53,0.07,0.60,0.53,0.60,Matches,https://fbref.com/en/players/0e6bc38c/Eric-Maxim-Choupo-Moting
b74277a0,422,Noussair Mazraoui,ma MAR,DF,de Bayern Munich,24,1997,5,4,392,4.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,14,19,25,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,https://fbref.com/en/players/b74277a0/Noussair-Mazraoui
42fd9c7f,423,Kylian Mbappé,fr FRA,FW,fr Paris S-G,23,1998,8,7,651,7.2,7,3,10,6,1,1,0,0,3.6,2.8,1.1,3.9,45,32,93,0.97,0.41,1.38,0.83,1.24,0.50,0.15,0.65,0.39,0.54,Matches,https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe
e76cb9cc,424,Chancel Mbemba,cd COD,DF,fr Marseille,27,1994,5,5,406,4.5,2,1,3,2,0,0,0,1,0.4,0.4,0.3,0.7,12,18,13,0.44,0.22,0.67,0.44,0.67,0.10,0.06,0.16,0.10,0.16,Matches,https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba
64b08de7,425,James McCarthy,ie IRL,MF,sct Celtic,31,1990,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/64b08de7/James-McCarthy
f3a97d02,426,Allan McGregor,sct SCO,GK,sct Rangers,40,1982,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/f3a97d02/Allan-McGregor
6800f515,427,Callum McGregor,sct SCO,MF,sct Celtic,29,1993,3,3,216,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,2,23,7,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.12,0.03,0.12,Matches,https://fbref.com/en/players/6800f515/Callum-McGregor
01c3aff5,428,Weston McKennie,us USA,MF,it Juventus,23,1998,5,4,360,4.0,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,7,13,13,0.50,0.00,0.50,0.50,0.50,0.15,0.00,0.15,0.15,0.15,Matches,https://fbref.com/en/players/01c3aff5/Weston-McKennie
3b0108d6,429,Jon McLaughlin,sct SCO,GK,sct Rangers,34,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/3b0108d6/Jon-McLaughlin
0a6dbbf7,430,Brandon Mechele,be BEL,DF,be Club Brugge,29,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/0a6dbbf7/Brandon-Mechele
95f5aae8,431,Bjorn Meijer,nl NED,DF,be Club Brugge,19,2003,8,6,572,6.4,1,1,2,1,0,0,1,0,0.4,0.4,0.5,0.9,10,19,15,0.16,0.16,0.31,0.16,0.31,0.06,0.08,0.13,0.06,0.13,Matches,https://fbref.com/en/players/95f5aae8/Bjorn-Meijer
38f8ce7f,432,Raz Meir,il ISR,"DF,MF",il Maccabi Haifa,25,1996,2,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/38f8ce7f/Raz-Meir
48b3dd60,433,Arthur Melo,br BRA,MF,eng Liverpool,25,1996,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45,Matches,https://fbref.com/en/players/48b3dd60/Arthur-Melo
8f696594,434,Memphis,nl NED,FW,es Barcelona,28,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8f696594/Memphis
a30e23de,435,Sun Menachem,il ISR,DF,il Maccabi Haifa,28,1993,4,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/a30e23de/Sun-Menachem
f20e4cc9,436,Nuno Mendes,pt POR,"DF,MF",fr Paris S-G,20,2002,6,5,439,4.9,1,0,1,1,0,0,0,0,0.2,0.2,0.5,0.7,14,7,29,0.21,0.00,0.21,0.21,0.21,0.03,0.11,0.14,0.03,0.14,Matches,https://fbref.com/en/players/f20e4cc9/Nuno-Mendes
33887998,437,Edouard Mendy,sn SEN,GK,eng Chelsea,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/33887998/Edouard-Mendy
3cefcaef,438,Ferland Mendy,fr FRA,DF,es Real Madrid,27,1995,5,4,347,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,7,22,11,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
9413b19f,439,Alex Meret,it ITA,GK,it Napoli,25,1997,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/9413b19f/Alex-Meret
d70ce98e,440,Lionel Messi,ar ARG,"FW,MF",fr Paris S-G,35,1987,7,7,613,6.8,4,4,8,4,0,0,0,0,2.6,2.6,2.2,4.8,25,53,28,0.59,0.59,1.17,0.59,1.17,0.38,0.32,0.71,0.38,0.71,Matches,https://fbref.com/en/players/d70ce98e/Lionel-Messi
f49c4ae9,441,Junior Messias,br BRA,"FW,DF",it Milan,31,1991,9,2,316,3.5,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,16,6,26,0.28,0.00,0.28,0.28,0.28,0.12,0.11,0.23,0.12,0.23,Matches,https://fbref.com/en/players/f49c4ae9/Junior-Messias
e162b013,442,Thomas Meunier,be BEL,DF,de Dortmund,30,1991,4,4,352,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,15,11,27,0.00,0.26,0.26,0.00,0.26,0.03,0.20,0.23,0.03,0.23,Matches,https://fbref.com/en/players/e162b013/Thomas-Meunier
b56dd813,443,Alexander Meyer,de GER,GK,de Dortmund,31,1991,5,4,405,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/b56dd813/Alexander-Meyer
d436eb94,444,Simon Mignolet,be BEL,GK,be Club Brugge,34,1988,8,8,720,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/d436eb94/Simon-Mignolet
85613cf0,445,Arkadiusz Milik,pl POL,FW,it Juventus,28,1994,5,3,338,3.8,2,0,2,2,0,0,1,0,0.4,0.4,0.5,1.0,6,6,23,0.53,0.00,0.53,0.53,0.53,0.11,0.14,0.26,0.11,0.26,Matches,https://fbref.com/en/players/85613cf0/Arkadiusz-Milik
2784f898,446,Éder Militão,br BRA,DF,es Real Madrid,24,1998,9,9,747,8.3,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,7,17,3,0.12,0.00,0.12,0.12,0.12,0.06,0.00,0.06,0.06,0.06,Matches,https://fbref.com/en/players/2784f898/Eder-Militao
2f90f6b8,447,James Milner,eng ENG,MF,eng Liverpool,36,1986,8,3,242,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,4,22,13,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03,Matches,https://fbref.com/en/players/2f90f6b8/James-Milner
e0f8151c,448,Kim Min-jae,kr KOR,DF,it Napoli,25,1996,9,9,785,8.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,9,36,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches,https://fbref.com/en/players/e0f8151c/Kim-Min-jae
bbf5c11b,449,Rafa Mir,es ESP,"MF,FW",es Sevilla,25,1997,3,1,156,1.7,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,3,2,11,0.58,0.00,0.58,0.58,0.58,0.27,0.00,0.27,0.27,0.27,Matches,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
34693494,450,Fabio Miretti,it ITA,"MF,FW",it Juventus,18,2003,5,3,212,2.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,6,15,13,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches,https://fbref.com/en/players/34693494/Fabio-Miretti
46152b69,451,Josip Mišić,hr CRO,MF,hr Dinamo Zagreb,28,1994,6,6,519,5.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,6,29,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,https://fbref.com/en/players/46152b69/Josip-Misic
dd0daf32,452,Henrikh Mkhitaryan,am ARM,MF,it Inter,33,1989,13,11,906,10.1,2,0,2,2,0,0,2,0,1.7,1.7,0.3,2.1,18,42,25,0.20,0.00,0.20,0.20,0.20,0.17,0.03,0.21,0.17,0.21,Matches,https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan
34e4343c,453,Anthony Modeste,fr FRA,FW,de Dortmund,34,1988,7,4,339,3.8,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,4,14,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16,Matches,https://fbref.com/en/players/34e4343c/Anthony-Modeste
6025fab1,454,Luka Modrić,hr CRO,MF,es Real Madrid,36,1985,10,9,743,8.3,2,1,3,1,1,1,0,0,1.3,0.5,1.1,1.6,15,52,26,0.24,0.12,0.36,0.12,0.24,0.16,0.13,0.29,0.06,0.19,Matches,https://fbref.com/en/players/6025fab1/Luka-Modric
cfdacb90,455,Ali Mohamed,ne NIG,MF,il Maccabi Haifa,26,1995,5,5,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,33,13,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,https://fbref.com/en/players/cfdacb90/Ali-Mohamed
b62878a5,456,Kudus Mohammed,gh GHA,FW,nl Ajax,21,2000,6,5,448,5.0,4,3,7,4,0,0,1,0,1.8,1.8,0.3,2.1,6,9,24,0.80,0.60,1.41,0.80,1.41,0.35,0.07,0.42,0.35,0.42,Matches,https://fbref.com/en/players/b62878a5/Kudus-Mohammed
25b74470,457,Sadegh Moharrami,ir IRN,"FW,DF",hr Dinamo Zagreb,26,1996,6,5,408,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.5,20,17,21,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Matches,https://fbref.com/en/players/25b74470/Sadegh-Moharrami
23610943,458,Nahuel Molina,ar ARG,"DF,MF",es Atlético Madrid,24,1998,6,6,467,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.8,0.9,12,23,59,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,Matches,https://fbref.com/en/players/23610943/Nahuel-Molina
374d5158,459,Gonzalo Montiel,ar ARG,DF,es Sevilla,25,1997,4,2,226,2.5,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.4,3,12,19,0.40,0.00,0.40,0.40,0.40,0.06,0.09,0.15,0.06,0.15,Matches,https://fbref.com/en/players/374d5158/Gonzalo-Montiel
47b7e3af,460,Aaron Mooy,au AUS,MF,sct Celtic,31,1990,5,1,153,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,12,15,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,https://fbref.com/en/players/47b7e3af/Aaron-Mooy
129af0db,461,Álvaro Morata,es ESP,FW,es Atlético Madrid,29,1992,5,4,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,2,5,17,0.00,0.00,0.00,0.00,0.00,0.30,0.04,0.34,0.30,0.34,Matches,https://fbref.com/en/players/129af0db/Alvaro-Morata
0f41e2ee,462,Morato,br BRA,DF,pt Benfica,21,2001,2,1,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/0f41e2ee/Morato
ef88f778,463,Alfredo Morelos,co COL,FW,sct Rangers,26,1996,5,3,256,2.8,0,0,0,0,0,0,1,0,1.6,1.6,0.1,1.7,2,3,15,0.00,0.00,0.00,0.00,0.00,0.56,0.04,0.60,0.56,0.60,Matches,https://fbref.com/en/players/ef88f778/Alfredo-Morelos
a650c75b,464,Hidemasa Morita,jp JPN,MF,pt Sporting CP,27,1995,5,5,331,3.7,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.2,4,15,2,0.00,0.27,0.27,0.00,0.27,0.01,0.05,0.06,0.01,0.06,Matches,https://fbref.com/en/players/a650c75b/Hidemasa-Morita
736157b7,465,Jhon Mosquera,co COL,"FW,MF",cz Viktoria Plzeň,32,1990,5,5,431,4.8,0,1,1,0,0,0,3,0,0.4,0.4,0.4,0.7,10,7,22,0.00,0.21,0.21,0.00,0.21,0.07,0.08,0.15,0.07,0.15,Matches,https://fbref.com/en/players/736157b7/Jhon-Mosquera
6ce43701,466,Youssoufa Moukoko,de GER,"FW,MF",de Dortmund,17,2004,6,2,242,2.7,0,2,2,0,0,0,0,0,2.1,2.1,0.4,2.4,5,8,14,0.00,0.74,0.74,0.00,0.74,0.77,0.14,0.91,0.77,0.91,Matches,https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
9674002f,467,Mason Mount,eng ENG,MF,eng Chelsea,23,1999,9,5,441,4.9,0,2,2,0,0,0,3,0,0.8,0.8,0.8,1.6,8,40,41,0.00,0.41,0.41,0.00,0.41,0.16,0.16,0.33,0.16,0.33,Matches,https://fbref.com/en/players/9674002f/Mason-Mount
2b622f01,468,Lucas Moura,br BRA,"FW,MF",eng Tottenham,29,1992,3,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,4,13,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches,https://fbref.com/en/players/2b622f01/Lucas-Moura
049a888d,469,Mykhailo Mudryk,ua UKR,"FW,DF",eng Chelsea,21,2001,2,1,94,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,1,7,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.18,0.09,0.18,Matches,https://fbref.com/en/players/049a888d/Mykhailo-Mudryk
049a888d,470,Mykhailo Mudryk,ua UKR,MF,ua Shakhtar,21,2001,6,6,516,5.7,3,2,5,3,0,0,2,0,1.1,1.1,0.7,1.8,25,14,30,0.52,0.35,0.87,0.52,0.87,0.19,0.12,0.32,0.19,0.32,Matches,https://fbref.com/en/players/049a888d/Mykhailo-Mudryk
dbfbdf06,471,Paul Mukairu,ng NGA,FW,dk FC Copenhagen,22,2000,3,0,44,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,0,3,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,Matches,https://fbref.com/en/players/dbfbdf06/Paul-Mukairu
ac73ec79,472,Nordi Mukiele,fr FRA,"DF,MF",fr Paris S-G,24,1997,4,1,111,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,https://fbref.com/en/players/ac73ec79/Nordi-Mukiele
3c6089ab,473,Thomas Müller,de GER,"MF,FW",de Bayern Munich,32,1989,8,4,367,4.1,1,1,2,1,0,0,0,0,1.3,1.3,0.3,1.6,6,23,26,0.25,0.25,0.49,0.25,0.49,0.33,0.08,0.40,0.33,0.40,Matches,https://fbref.com/en/players/3c6089ab/Thomas-Muller
4567a0b4,474,Petar Musa,hr CRO,FW,pt Benfica,24,1998,5,0,129,1.4,2,0,2,2,0,0,1,0,0.5,0.5,0.1,0.5,4,5,12,1.40,0.00,1.40,1.40,1.40,0.33,0.05,0.38,0.33,0.38,Matches,https://fbref.com/en/players/4567a0b4/Petar-Musa
2c0558b8,475,Jamal Musiala,de GER,"MF,FW",de Bayern Munich,19,2003,9,7,528,5.9,0,2,2,0,0,0,0,0,1.5,1.5,1.9,3.4,19,44,32,0.00,0.34,0.34,0.00,0.34,0.26,0.33,0.58,0.26,0.58,Matches,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
3e9bd29d,476,Bohdan Mykhaylychenko,ua UKR,DF,ua Shakhtar,25,1997,4,4,360,4.0,0,2,2,0,0,0,1,0,0.1,0.1,0.3,0.4,8,10,16,0.00,0.50,0.50,0.00,0.50,0.03,0.08,0.11,0.03,0.11,Matches,https://fbref.com/en/players/3e9bd29d/Bohdan-Mykhaylychenko
441197b8,477,Obite N'Dicka,ci CIV,DF,de Eint Frankfurt,22,1999,8,8,720,8.0,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,11,15,5,0.00,0.12,0.12,0.00,0.12,0.01,0.01,0.02,0.01,0.02,Matches,https://fbref.com/en/players/441197b8/Obite-NDicka
2946f9a1,478,Nacho,es ESP,DF,es Real Madrid,32,1990,8,4,440,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,14,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches,https://fbref.com/en/players/2946f9a1/Nacho
3f10bd22,479,Jesús Navas,es ESP,"DF,MF",es Sevilla,36,1985,3,3,224,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,5,22,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,https://fbref.com/en/players/3f10bd22/Jesus-Navas
e7281ea9,480,Flávio Nazinho,pt POR,"DF,MF",pt Sporting CP,19,2003,3,0,120,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,0,4,0.00,0.00,0.00,0.00,0.00,0.33,0.01,0.35,0.33,0.35,Matches,https://fbref.com/en/players/e7281ea9/Flavio-Nazinho
5cdddffa,481,Tanguy Ndombele,fr FRA,MF,it Napoli,25,1996,9,3,373,4.1,1,1,2,1,0,0,0,0,0.9,0.9,1.4,2.3,11,25,12,0.24,0.24,0.48,0.24,0.48,0.21,0.35,0.56,0.21,0.56,Matches,https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele
4f1e6a0b,482,David Neres,br BRA,"FW,MF",pt Benfica,25,1997,9,4,444,4.9,3,1,4,3,0,0,2,0,1.9,1.9,1.2,3.1,24,23,47,0.61,0.20,0.81,0.61,0.81,0.38,0.25,0.63,0.38,0.63,Matches,https://fbref.com/en/players/4f1e6a0b/David-Neres
953597a1,483,Luís Neto,pt POR,DF,pt Sporting CP,34,1988,1,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches,https://fbref.com/en/players/953597a1/Luis-Neto
8778c910,484,Manuel Neuer,de GER,GK,de Bayern Munich,36,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/8778c910/Manuel-Neuer
c2a15a27,485,João Neves,pt POR,"FW,MF",pt Benfica,17,2004,3,0,29,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,2,0.00,3.10,3.10,0.00,3.10,0.00,0.24,0.24,0.00,0.24,Matches,https://fbref.com/en/players/c2a15a27/Joao-Neves
69384e5d,486,Neymar,br BRA,"MF,FW",fr Paris S-G,30,1992,6,6,539,6.0,2,2,4,2,0,0,4,0,2.1,2.1,1.6,3.6,37,57,31,0.33,0.33,0.67,0.33,0.67,0.35,0.26,0.61,0.35,0.61,Matches,https://fbref.com/en/players/69384e5d/Neymar
5853ac44,487,Tanguy Nianzou,fr FRA,DF,es Sevilla,20,2002,2,2,180,2.0,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.5,2,6,0,0.50,0.00,0.50,0.50,0.50,0.07,0.21,0.27,0.07,0.27,Matches,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
f6a90edd,488,Casper Nielsen,dk DEN,MF,be Club Brugge,28,1994,8,7,645,7.2,0,1,1,0,0,0,2,0,0.5,0.5,0.6,1.2,2,19,11,0.00,0.14,0.14,0.00,0.14,0.08,0.08,0.16,0.08,0.16,Matches,https://fbref.com/en/players/f6a90edd/Casper-Nielsen
c14bc029,489,Saúl Ñíguez,es ESP,"MF,DF",es Atlético Madrid,27,1994,5,4,281,3.1,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.3,5,11,14,0.00,0.00,0.00,0.00,0.00,0.18,0.03,0.21,0.07,0.11,Matches,https://fbref.com/en/players/c14bc029/Saul-Niguez
7c56da38,490,Christopher Nkunku,fr FRA,"MF,FW",de RB Leipzig,24,1997,7,6,562,6.2,3,1,4,3,0,0,1,0,1.6,1.6,2.5,4.1,15,23,51,0.48,0.16,0.64,0.48,0.64,0.26,0.41,0.66,0.26,0.66,Matches,https://fbref.com/en/players/7c56da38/Christopher-Nkunku
5458f670,491,Hugo Novoa,es ESP,MF,de RB Leipzig,19,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/5458f670/Hugo-Novoa
4d77b365,492,Darwin Núñez,uy URU,FW,eng Liverpool,23,1999,8,5,399,4.4,4,1,5,4,0,0,1,0,5.0,5.0,0.1,5.1,13,5,50,0.90,0.23,1.13,0.90,1.13,1.13,0.01,1.14,1.13,1.14,Matches,https://fbref.com/en/players/4d77b365/Darwin-Nunez
4ab12002,493,Antonio Nusa,no NOR,FW,be Club Brugge,17,2005,4,0,57,0.6,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,6,2,6,1.58,0.00,1.58,1.58,1.58,0.41,0.04,0.45,0.41,0.45,Matches,https://fbref.com/en/players/4ab12002/Antonio-Nusa
fb495bb8,494,Matt O'Riley,dk DEN,MF,sct Celtic,21,2000,6,6,481,5.3,0,0,0,0,0,0,2,0,0.9,0.9,0.5,1.4,7,30,27,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.26,0.18,0.26,Matches,https://fbref.com/en/players/fb495bb8/Matt-ORiley
ee8508c0,495,Jan Oblak,si SVN,GK,es Atlético Madrid,29,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/ee8508c0/Jan-Oblak
a08b974a,496,Lucas Ocampos,ar ARG,FW,nl Ajax,28,1994,2,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30,Matches,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
a04e47f0,497,Oleh Ocheretko,ua UKR,MF,ua Shakhtar,19,2003,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.44,0.44,0.44,Matches,https://fbref.com/en/players/a04e47f0/Oleh-Ocheretko
f7750aa0,498,Denis Odoi,gh GHA,"DF,MF",be Club Brugge,34,1988,7,6,523,5.8,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.1,8,29,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,https://fbref.com/en/players/f7750aa0/Denis-Odoi
ca607d59,499,Noah Okafor,ch SUI,FW,at RB Salzburg,22,2000,6,6,465,5.2,3,0,3,2,1,1,1,0,1.7,0.9,0.5,1.5,13,7,34,0.58,0.00,0.58,0.39,0.39,0.34,0.10,0.43,0.18,0.28,Matches,https://fbref.com/en/players/ca607d59/Noah-Okafor
41c12f75,500,Mathías Olivera,uy URU,DF,it Napoli,24,1997,8,5,514,5.7,0,2,2,0,0,0,1,0,0.6,0.6,0.7,1.3,11,26,15,0.00,0.35,0.35,0.00,0.35,0.10,0.13,0.23,0.10,0.23,Matches,https://fbref.com/en/players/41c12f75/Mathias-Olivera
ae44e8e2,501,Dani Olmo,es ESP,"FW,MF",de RB Leipzig,24,1998,3,0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4,0.00,0.00,0.00,0.00,0.00,0.15,0.11,0.26,0.15,0.26,Matches,https://fbref.com/en/players/ae44e8e2/Dani-Olmo
e9c0c1b2,502,André Onana,cm CMR,GK,it Inter,26,1996,13,13,1170,13.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,https://fbref.com/en/players/e9c0c1b2/Andre-Onana
751a0fb5,503,Raphael Onyedika,ng NGA,MF,be Club Brugge,21,2001,7,6,567,6.3,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.7,4,19,4,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12,Matches,https://fbref.com/en/players/751a0fb5/Raphael-Onyedika
20030c06,504,Willi Orban,hu HUN,DF,de RB Leipzig,29,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.6,3,33,1,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07,Matches,https://fbref.com/en/players/20030c06/Willi-Orban
43a166b4,505,Divock Origi,be BEL,FW,it Milan,27,1995,8,0,154,1.7,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,5,4,9,0.00,0.00,0.00,0.00,0.00,0.39,0.12,0.51,0.39,0.51,Matches,https://fbref.com/en/players/43a166b4/Divock-Origi
ee950928,506,Mislav Oršić,hr CRO,FW,hr Dinamo Zagreb,29,1992,6,6,490,5.4,2,0,2,2,0,0,1,0,1.1,1.1,0.3,1.4,13,15,43,0.37,0.00,0.37,0.37,0.37,0.20,0.05,0.25,0.20,0.25,Matches,https://fbref.com/en/players/ee950928/Mislav-Orsic
